student_id,student_name,division,course_code,course_name,faculty_id,faculty_name,faculty_email,class_date,is_present,classes_attended,total_classes,attendance_percentage,isa1_score,isa2_score,assignment_score,total_score,performance_status,last_updated
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-11,False,2,30,6.67,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-13,True,3,30,10.0,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-18,True,4,30,13.33,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-20,True,5,30,16.67,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-25,True,6,30,20.0,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-27,True,7,30,23.33,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-02,True,8,30,26.67,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-04,True,9,30,30.0,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-09,False,9,30,30.0,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-11,True,10,30,33.33,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-16,True,11,30,36.67,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-18,True,12,30,40.0,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-23,True,13,30,43.33,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-25,True,14,30,46.67,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-30,True,15,30,50.0,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-01,True,16,30,53.33,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-06,True,17,30,56.67,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-08,True,18,30,60.0,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-13,True,19,30,63.33,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-15,True,20,30,66.67,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-20,True,21,30,70.0,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-22,True,22,30,73.33,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-27,True,23,30,76.67,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-29,True,24,30,80.0,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-12-04,True,25,30,83.33,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-12-06,True,26,30,86.67,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-12-11,True,27,30,90.0,0,14,1,15,Below Threshold,2024-12-03
STU075,Student 75,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-12-13,True,28,30,93.33,0,14,1,15,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-04,True,1,30,3.33,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-06,True,2,30,6.67,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-11,True,3,30,10.0,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-13,True,4,30,13.33,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-18,False,4,30,13.33,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-20,False,4,30,13.33,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-25,True,5,30,16.67,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-27,False,5,30,16.67,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-02,True,6,30,20.0,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-04,True,7,30,23.33,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-09,False,7,30,23.33,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-11,True,8,30,26.67,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-16,True,9,30,30.0,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-18,False,9,30,30.0,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-23,True,10,30,33.33,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-25,True,11,30,36.67,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-30,True,12,30,40.0,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-01,True,13,30,43.33,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-06,True,14,30,46.67,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-08,True,15,30,50.0,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-13,True,16,30,53.33,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-15,True,17,30,56.67,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-20,True,18,30,60.0,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-22,True,19,30,63.33,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-27,True,20,30,66.67,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-29,True,21,30,70.0,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-12-04,True,22,30,73.33,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-12-06,True,23,30,76.67,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-12-11,True,24,30,80.0,5,4,2,11,Below Threshold,2024-12-03
STU076,Student 76,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-12-13,False,24,30,80.0,5,4,2,11,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-04,True,1,30,3.33,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-06,True,2,30,6.67,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-11,True,3,30,10.0,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-13,True,4,30,13.33,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-18,True,5,30,16.67,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-20,True,6,30,20.0,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-25,True,7,30,23.33,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-27,False,7,30,23.33,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-02,True,8,30,26.67,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-04,True,9,30,30.0,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-09,True,10,30,33.33,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-11,True,11,30,36.67,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-16,False,11,30,36.67,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-18,True,12,30,40.0,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-23,True,13,30,43.33,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-25,False,13,30,43.33,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-30,True,14,30,46.67,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-01,True,15,30,50.0,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-06,False,15,30,50.0,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-08,True,16,30,53.33,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-13,True,17,30,56.67,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-15,True,18,30,60.0,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-20,True,19,30,63.33,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-22,False,19,30,63.33,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-27,True,20,30,66.67,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-29,True,21,30,70.0,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-12-04,True,22,30,73.33,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-12-06,True,23,30,76.67,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-12-11,True,24,30,80.0,0,6,3,9,Below Threshold,2024-12-03
STU077,Student 77,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-12-13,True,25,30,83.33,0,6,3,9,Below Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-04,False,0,30,0.0,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-06,True,1,30,3.33,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-11,True,2,30,6.67,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-13,True,3,30,10.0,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-18,True,4,30,13.33,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-20,True,5,30,16.67,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-25,True,6,30,20.0,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-27,True,7,30,23.33,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-02,True,8,30,26.67,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-04,False,8,30,26.67,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-09,True,9,30,30.0,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-11,True,10,30,33.33,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-16,False,10,30,33.33,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-18,True,11,30,36.67,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-23,True,12,30,40.0,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-25,True,13,30,43.33,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-30,True,14,30,46.67,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-01,True,15,30,50.0,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-06,True,16,30,53.33,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-08,True,17,30,56.67,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-13,True,18,30,60.0,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-15,True,19,30,63.33,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-20,True,20,30,66.67,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-22,True,21,30,70.0,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-27,False,21,30,70.0,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-29,True,22,30,73.33,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-12-04,True,23,30,76.67,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-12-06,False,23,30,76.67,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-12-11,True,24,30,80.0,7,17,4,28,Above Threshold,2024-12-03
STU078,Student 78,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-12-13,False,24,30,80.0,7,17,4,28,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-04,True,1,30,3.33,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-09,False,1,30,3.33,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-11,True,2,30,6.67,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-16,True,3,30,10.0,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-18,True,4,30,13.33,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-23,True,5,30,16.67,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-25,False,5,30,16.67,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-30,True,6,30,20.0,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-02,False,6,30,20.0,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-07,True,7,30,23.33,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-09,False,7,30,23.33,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-14,True,8,30,26.67,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-16,True,9,30,30.0,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-21,False,9,30,30.0,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-23,False,9,30,30.0,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-28,True,10,30,33.33,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-30,True,11,30,36.67,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-04,True,12,30,40.0,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-06,True,13,30,43.33,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-11,False,13,30,43.33,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-13,True,14,30,46.67,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-18,True,15,30,50.0,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-20,True,16,30,53.33,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-25,True,17,30,56.67,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-27,False,17,30,56.67,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-12-02,False,17,30,56.67,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-12-04,True,18,30,60.0,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-12-09,True,19,30,63.33,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-12-11,True,20,30,66.67,18,17,8,43,Above Threshold,2024-12-03
STU079,Student 79,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-12-16,True,21,30,70.0,18,17,8,43,Above Threshold,2024-12-03
STU080,Student 80,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-04,True,1,30,3.33,0,12,3,15,Below Threshold,2024-12-03
STU080,Student 80,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-06,True,2,30,6.67,0,12,3,15,Below Threshold,2024-12-03
STU080,Student 80,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-11,True,3,30,10.0,0,12,3,15,Below Threshold,2024-12-03
STU080,Student 80,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-13,False,3,30,10.0,0,12,3,15,Below Threshold,2024-12-03
STU080,Student 80,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-18,True,4,30,13.33,0,12,3,15,Below Threshold,2024-12-03
STU080,Student 80,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-20,True,5,30,16.67,0,12,3,15,Below Threshold,2024-12-03
STU080,Student 80,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-25,True,6,30,20.0,0,12,3,15,Below Threshold,2024-12-03
STU080,Student 80,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-27,True,7,30,23.33,0,12,3,15,Below Threshold,2024-12-03
STU080,Student 80,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-02,True,8,30,26.67,0,12,3,15,Below Threshold,2024-12-03
STU080,Student 80,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-04,True,9,30,30.0,0,12,3,15,Below Threshold,2024-12-03
STU080,Student 80,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-09,True,10,30,33.33,0,12,3,15,Below Threshold,2024-12-03
STU080,Student 80,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-11,True,11,30,36.67,0,12,3,15,Below Threshold,2024-12-03
STU080,Student 80,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-16,True,12,30,40.0,0,12,3,15,Below Threshold,2024-12-03
STU080,Student 80,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-18,True,13,30,43.33,0,12,3,15,Below Threshold,2024-12-03
STU080,Student 80,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-23,True,14,30,46.67,0,12,3,15,Below Threshold,2024-12-03
STU080,Student 80,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-25,True,15,30,50.0,0,12,3,15,Below Threshold,2024-12-03
STU080,Student 80,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-30,True,16,30,53.33,0,12,3,15,Below Threshold,2024-12-03
STU080,Student 80,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-01,True,17,30,56.67,0,12,3,15,Below Threshold,2024-12-03
STU080,Student 80,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-06,True,18,30,60.0,0,12,3,15,Below Threshold,2024-12-03
STU080,Student 80,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-08,False,18,30,60.0,0,12,3,15,Below Threshold,2024-12-03
STU080,Student 80,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-13,True,19,30,63.33,0,12,3,15,Below Threshold,2024-12-03
